project_id,project,customer_id,customer,date,youtube_id
34919,local commercial,720,IAD,2019-10-31 09:49:16,b3o-lUuyzso
35021,com réseaux sociaux Ludo,720,IAD,2019-11-04 12:38:17,1n6IFj8ocKI
35066,présentation,720,IAD,2019-11-04 17:59:51,KbkKsZGrtFU
35154,projet2,720,IAD,2019-11-05 14:59:16,CdgvgAY3MZI
11057,3 questions aux finalistes du Challenge Décathlon,320,ISG Programme Business & Management (Ionis Education Group),2018-05-02 13:39:43,RgkUYLfA7Rc
13144,"Rencontrez Eurielle, Content Manager !",543,EasyMovie - Charte Pop,2018-06-25 15:23:49,h9q2xf46ZsI
13581,3 questions à l'agence Digital Passengers,320,ISG Programme Business & Management (Ionis Education Group),2018-07-12 12:09:03,pv2yZ1_0nWk
16269,"Interview - Sébastien Liébus, fondateur du magazine satirique Le Gorafi",334,SUP'Internet (Ionis Education Group),2018-09-17 15:11:39,oLqn7Fchvgo
16647,Workshop A/B Testing avec AB Tasty,334,SUP'Internet (Ionis Education Group),2018-10-01 16:18:35,1g_Q4X4I5js
20665,"Testimonial by Firas Rhaiem, class of 2019",319,ISG (Ionis Education Group),2019-01-14 10:24:55,JMO9qF5JEvE
20736,"Testimonial of Oscar Souilé, ISG class of 2016",319,ISG (Ionis Education Group),2019-01-15 14:41:50,BBUEowrXCFs
21517,Clara Koscielniak - Interaction Designer,334,SUP'Internet (Ionis Education Group),2019-02-04 14:54:11,3T_awuKbbsQ
22066,"4 QUESTIONS À PHILIPPE KANONY - Directeur Application & Infrastructure Services, OPEN",319,ISG (Ionis Education Group),2019-02-15 12:38:28,VJqbNNIPKG0
23002,PlanoManager demo video - PT,590,Planorama,2019-03-06 14:27:40,1VljRDINAZ8
23007,"5 Questions à Emmanuel Coblence, Directeur de la recherche à l'ISG",319,ISG (Ionis Education Group),2019-03-05 14:50:35,s8lkYmDmah0
24583,"3 questions à Matthieu Combet, Directeur Adjoint de l'Observatoire du Brexit",320,ISG Programme Business & Management (Ionis Education Group),2019-04-05 13:03:28,ITnfTdjd6N8
24663,OPEN ISEG X - Camion du Bien,322,ISEG (Ionis Education Group),2019-04-29 10:17:12,hdCl349pZ38
24665,OPEN ISEG X - Projet SBook,322,ISEG (Ionis Education Group),2019-04-10 14:45:41,LG4gltsQRM4
25830,OPEN ISEG X - Projet Timit,322,ISEG (Ionis Education Group),2019-04-30 09:50:33,5BRhZtoWR-M
27266,Project Week 2019,322,ISEG (Ionis Education Group),2019-06-03 07:59:28,Isw_OBsQXHw
31236,"Interview Clémence Chevalier, en stage 1ère année chez Idix",334,SUP'Internet (Ionis Education Group),2019-08-28 14:14:32,ESn0qWd_kMY
31252,"Clément Tardiveau (promo 2021), en stage à l'Assemblée nationale",333,Ionis-STM (Ionis Education Group),2019-08-29 10:53:04,PR8Ne6EzVdM
31720,"3 conseils de Jean-Noël Rebora, intervenant à l'ISEG en marketing et communication en situation interculturelle",322,ISEG (Ionis Education Group),2019-09-09 14:42:04,tuJGOgIvbfc
31717,"3 conseils d'Éric Lebrette, intervenant à l'ISEG en leadership et management",322,ISEG (Ionis Education Group),2019-09-09 14:04:35,n8amxbqKVtE
13465,"Titre 1 : ""Pourquoi Roche utilise EasyMovie"" Titre 2 : ""Avec Jean-Baptiste Lacroix"" (en minuscules)",68,EasyMovie,2018-07-10 08:30:20,H3a7LvGFsD0
16504,Super vidéo,153, testeasymovie,2018-09-24 11:41:11,C2aPwFobYgI
16769,"L'IA au service de l'art et de la culture par Laura Sibony, coordinatrice du Lab Google Arts & Culture et marraine de la promo 2019",334,SUP'Internet (Ionis Education Group),2018-10-03 10:25:31,Cq7CE3GaIQM
18242,Vidéo Hub,336,Epitech (Ionis Education Group),2018-11-12 18:03:11,ONuKLTyNg5s
20058,La rentrée décalée à l'ISG Programme Business & Management,320,ISG Programme Business & Management (Ionis Education Group),2018-12-17 15:11:39,-oTyrXfMEcY
20639,Parcours libres marketing : que choisir ?,320,ISG Programme Business & Management (Ionis Education Group),2019-01-11 15:26:02,X-1wfr9O338
21101,"4 Questions à Mauricio Del Puerto (ISG Promo 1996), Responsable International Communication des Marques, Groupe Brandt",319,ISG (Ionis Education Group),2019-01-24 11:29:00,A1ZNmjQMWow
25288,"Retour sur la conférence de Christopher Patte, Athlète de Pentathlon Moderne",320,ISG Programme Business & Management (Ionis Education Group),2019-04-17 12:21:40,TX4veovW210
25698,"Florence Delsaux (ISG PROMO 1994) Présidente, ISG Alumni",319,ISG (Ionis Education Group),2019-04-26 11:41:51,ajbjxWdcnsc
25790,OPEN ISEG X - EDOVINO,322,ISEG (Ionis Education Group),2019-04-29 13:46:40,nAIsmpzQUps
25800,OPEN ISEG X - Projet Mao,322,ISEG (Ionis Education Group),2019-04-29 14:19:26,amxb7d6L1xc
25821,OPEN ISEG X - Projet Récit,322,ISEG (Ionis Education Group),2019-04-30 09:11:57,DPgV1BEKN7I
29892,"Project Week 2019 - ""Les formats publicitaires vidéo de demain"" avec France Télévisions Publicité",322,ISEG (Ionis Education Group),2019-07-17 12:49:34,qtSuSV3HQGI
31868,C'est la rentrée à l'ISG : découvrez les nouveautés !,319,ISG (Ionis Education Group),2019-09-11 13:11:23,ViUpxUcbBMA
23094,"Témoignage de Alyzée Joy Montana (ISG promo 2015) , Cruise Tester, Sailsquare",319,ISG (Ionis Education Group),2019-03-06 15:17:12,4gbQtenBV80
23669,4 questions à Edmond de la Panouse (Parc de Thoiry),373,ISG International BS (Ionis Education Group),2019-03-19 10:41:37,VbdoVTeilSA
24808,"#23733 ITW d'Aviva Kerchenbaum: Responsable de la direction artistique FISE EXPERIENCE",332,e-artsup (Ionis Education Group),2019-04-09 08:06:33,zgRy0FdbNbs
24896,"OPEN ISEG X - Projet ""Loys & Hammer""",322,ISEG (Ionis Education Group),2019-04-10 12:46:23,bMor_KK3LVM
29894,Project Week 2019 - ISEG - eartsup - Epitech - France Télévisions Publicité,322,ISEG (Ionis Education Group),2019-07-17 12:51:27,PQjcMQ1wzxg
31300,Benoit Paget (ISG promo 1994) CEO chez GreenBig & Canibal,319,ISG (Ionis Education Group),2019-08-29 15:38:53,hfHd42RYgQo
31725,"3 conseils de Nicolas Guillermou, intervenant à l'ISEG en semaines événements",322,ISEG (Ionis Education Group),2019-09-09 14:58:46,xETt7wclG2g
,,182,,,hkMhqj4bvS0
,,182,,,16vgFzVIDFE
,,528,,,ylimUcBR0pA
,,543,,,-Oy0-wFaKcc
,,543,,,FzTjTj7MIlY
,,543,,,s4gTXsJLJvU
,,720,,,HqnEs-bmGQs
,,543,,,BijOxql7PV8
,,543,,,-QV3cvkio24
,,543,,,xHILcLINMJc
,,731,,,j72TWSZd5oo
,,543,,,fcHQ60EkUIM
,,974,,,SUloTClUGlM
,,974,,,B2GT9BqNcX8
,,974,,,UtaSpyMlJWY
,,974,,,wiYWTY6zQeA
,,974,,,pkVAY1AexjA
,,68,,,ysJWe8p5Kz8
,,543,,,pfOlB9SAxHo
,,543,,,UCXxThv00BY
,,543,,,YZmA96IqN5E
,,543,,,D7oAyktPRlk
,,543,,,H5803KMz_gE
,,638,,,iEEUSEttBKg
,,543,,,SpCseL8XAMY
,,68,,,YxPMBlHLGM8
,,543,,,5RIs6fZ11gA
,,543,,,q1gBZEpxvq4
,,543,,,krkb7j_2gRo
,,731,,,O6Fpxtv54Rs
,,543,,,w3QRP1Iyu_M
,,543,,,p_vjMS-rKFo
,,543,,,n3N0Oe8d4RA
,,974,,,crxm2gzwPNk
,,320,,,Lsk-KZlaF3w
,,182,,,qi8XA9kVDVc
,,543,,,qWtzCI_Z2wA
,,543,,,mullTBe3XvU
,,543,,,oy4zYFsg0iA
,,543,,,uR9Ny-MadKI
,,543,,,9K1vQ_Eir60
,,543,,,KdBx7Cv2IUY
,,687,,,Un63Q5DIgNg
,,543,,,zCDpwYkqlH4
,,543,,,NKtiKbeu1yk
,,543,,,qQvVAvS5ViI
,,738,,,FSo7VAyJnX4
,,543,,,TTxY4zcCoEI
,,974,,,0su69S-XPgA
,,974,,,5XOGkp2ZCZc
,,974,,,ImX3SdVQ-iU
,,974,,,YSJzhYJ7tHM
,,974,,,GjhbfW0TNVE
,,543,,,ZXtM_083cn0
,,974,,,wJyS-ZgrLSU
,,68,,,NJlnkUH7gdM
,,543,,,PUFxuHaz7XA
,,543,,,vDgq0LwSGq8
,,543,,,NZy2XJNQA0w
,,543,,,9wN0ndpH2Kk
,,68,,,1bJOHdRaO0s
,,543,,,9EESDtJifrM
,,543,,,BxXmOM-qUWA
,,974,,,If9z2qAY6bE
,,974,,,9bk8UoQfhVk
,,974,,,0BYrPQiX_sA
,,974,,,B_iiPR3do4s
,,974,,,uyWguktMMVg
,,974,,,v0-t7xPFlDc
,,543,,,abpUJN6KF70
,,68,,,wMtcpuFXMf4
,,543,,,qiQgdkM1rGc
,,543,,,FzX80132gbk
,,68,,,U5Z7oA591ec
,,543,,,BcacUkYUu1I
,,543,,,hoFpqKJeHuA
,,543,,,69fJOnMNxVQ
,,543,,,p2GNXjn67VA
,,543,,,7zcfWGWxXDU
,,543,,,Q5dwKH-8cpI
,,543,,,qgqIWo5zIfs
,,543,,,wB6dk3jA834
,,974,,,MjKeAmy_6hA
,,974,,,SoL99HOpLGE
,,974,,,bc0gArP4T78
,,638,,,qoTTg6qlfDw
,,974,,,MWhiN1xfnco
,,182,,,7Du_RCj_lrw
,,182,,,QC0Yr3r-Q94
,,543,,,IIuC2kRG_WQ
,,543,,,KR9CHqmhqYA
,,543,,,iok3sZpjU14
,,543,,,Pe-u4fmO_FA
,,543,,,IT1la9s70Oo
,,543,,,yZoH7Ow_hQY
,,543,,,JvWFwJDIj6k
,,720,,,8hHuXyFQPbU
,,738,,,filCj8aZvjk
,,543,,,9omp6HRvHus
,,974,,,fVSWf7S-Vds
,,543,,,TM2T0n3WvsY
,,543,,,bibX5qEguZg
,,543,,,1pKZqr5kpsk
,,543,,,JmPr3GPbWrU
,,543,,,cuAldvmrY_8
,,720,,,XgIW_rn81Ns
,,182,,,R_jBnxdM0PM
,,543,,,Dlu5HaaVr00
,,543,,,-c_iMh2ktjM
,,543,,,bWy89CpQxLE
,,543,,,wp2EHTa6Iy0
,,543,,,JLVu3PIhb7s
,,974,,,-7OpfGATMc4
,,974,,,w49hVM2T6HE
31711,"3 Conseils de Corentin Bougaran, intervenant à l’ISEG en stratégie de communication d’Influence.",322,ISEG (Ionis Education Group),2019-09-09 13:34:46,ueaW0uGCR14
30027,Projets Innovants - Plant & Water,331,Sup'Biotech (Ionis Education Group),2019-08-29 06:35:45,4E_8R6zZkEU
,,385,,,y2AITS9F_34
,,720,,,cO9sT_zIztc
,,68,,,HNEQbpapQD0
,,543,,,mf9Rwqlxikg
,,543,,,JmjG7u3f2IQ
,,543,,,VGc-FSjTmCQ
,,738,,,oE0Qrwrr1f0
,,543,,,ityOPnqubJ4
,,974,,,Esb1E2vRHo0
,,974,,,Zdex-cEeRbU
,,974,,,_JTT13FXZ80
,,974,,,alG1IUFlQrU
,,974,,,gQxbyGSTnyg
,,182,,,tRcDBVXq84U
,,68,,,V37DbqPLNAc
,,543,,,DnA1FUGxxTk
,,543,,,ciFlOj-6qmc
,,731,,,hQo-yGDfbA8
,,543,,,3hnoJq7fX6A
,,543,,,DBSb2wfEa5Q
,,182,,,_k_oWjqx19M
,,543,,,C52CbADJK7Q
,,543,,,_QhGGC09pck
,,543,,,rImcMuC_XNw
,,543,,,OR8kKzB0ltw
,,731,,,y30tnmyLAnc
,,543,,,LGoUV9BLQmg
,,720,,,RwXCc96w2yQ
,,974,,,3zCyRusEfI8
,,543,,,xbA28vcUo60
,,974,,,Eds5nCPLv3U
,,974,,,8LQGTW7jIVs
,,974,,,3MYt4Am1NuU
,,543,,,X48zRNDcCpY
,,543,,,m0wwk5JsufY
,,543,,,CMpMyREQ7JM
,,543,,,EmAaDFbOLZI
,,543,,,FQZhMTLaRH0
,,731,,,CEnfsVSTKyc
,,731,,,fz2TqT_PIJk
,,182,,,a2rD96PAMrk
,,543,,,flxAqLa3Xoc
,,731,,,1aun0hWkQhQ
,,720,,,3Z8TJyLky7Q
,,974,,,65DJwcWZvyc
,,974,,,N57sHHda7Xo
,,543,,,IKykWclKDsw
,,543,,,TKUDknovAG8
,,543,,,viPDEs2HmYY
,,543,,,xqEn_l_OJKw
,,638,,,mhV8Y-TBbEA
,,543,,,A5pzGV714ck
,,182,,,_pItBJqqMEs
,,543,,,WSdzJeVvV-s
,,543,,,tlfuma8FJH4
,,543,,,DJjRkxrAc8c
,,543,,,osnLwS2t4ak
,,543,,,uVkJcS1BIro
,,731,,,STZc8zm5KW4
,,334,,,eqefgXhJTGw
,,543,,,tgGM1x-niTI
,,543,,,OI0_pmLsAOM
,,543,,,Of3Ay9B6xpA
,,974,,,aNj4hf4Z9uU
,,974,,,zWApUO9GGDo
,,974,,,XMk7-xAVBp8
,,974,,,k3881HAb1Gc
,,974,,,6jYWFYGKQKA
,,974,,,YoeUapF7gcA
,,68,,,aNtFoyWHJWw
,,543,,,K2levtbEJjo
,,543,,,ly3uTx8ArIo
,,543,,,8Y5y65iLzyg
,,543,,,iAFy4O0nLbQ
,,543,,,WVUrFZv5TEk
,,182,,,h37u6twROnY
,,182,,,q_E992zt_EQ
,,636,,,4ar7yqqepgs
,,543,,,9IouzT2qOZA
,,738,,,XQ506zqDRM0
,,543,,,-sMVwfSNij0
,,543,,,qjuc7AWuf8E
,,974,,,AXauOtZdgJY
,,974,,,2qir_sm9cuQ
,,974,,,jgZxgIfIjHM
,,974,,,kLjosSLKhmQ
,,974,,,5PNOE_vvBnQ
,,320,,,bYS1agpRlOQ
,,974,,,DX6vYI7QLZs
,,543,,,bViL1xFbxGE
,,543,,,xh80D7SO_iA
,,182,,,IlA1HZfL_KI
,,543,,,mAcAM2cyYNA
,,543,,,duKoBeHDhiQ
,,543,,,TajEHGGPLZ4
,,543,,,5pw3X_Tkt14
,,543,,,G57usynPKS0
,,543,,,UXL3iIGs5nc
,,974,,,T5lEr4qjwIg
,,974,,,ROmtJhurD3U
,,974,,,DUFKNpyd_p8
,,974,,,LAJh4Etf2kI
,,974,,,MXRuxJ2gMtg
,,720,,,ohkdi_jrO_U
,,720,,,uK7y_iPvErc
,,543,,,xV8snlJJJLg
,,543,,,gzZZ0PtrLFs
,,543,,,p4wmoEd4nPw
,,720,,,tSdJ8-z4WH4
,,182,,,fL5RRVik7NM
,,543,,,YhzLRDcMIMc
,,543,,,cf-zstMukwo
,,543,,,kUopJAOX2Nk
,,543,,,ei5t9s1eFjc
,,543,,,eJGdZiQFzLQ
,,974,,,0a4Joev3eTU
,,974,,,-XSyDnggh3s
,,974,,,tiw2JuwERNk
,,974,,,IFqVo1P_R88
,,974,,,9lg5FfMRfBA
,,182,,,2VgCry6N9UU
,,182,,,KUFhAUDJYgM
,,543,,,Ez90Rhgc8bM
,,543,,,ngWjA9ApT3Q
,,543,,,A0cqb3T8gNw
,,738,,,AmnfsQVlXGE
,,543,,,t1O5Ns3IsPY
,,543,,,ouQ7Qj8owXY
,,543,,,1dJobfnT1yo
,,543,,,b1LfS7voTW0
,,543,,,MVFkC3x6GBI
,,974,,,dk8ORNM8FcI
,,974,,,HBrO04EMl4E
,,861,,,G_iCzl4y8pk
,,720,,,49LfLlVolSU
,,974,,,vBopcC31Zgk
,,153,,,bWzYRV_rG1s
,,543,,,TozlhysPmOs
,,543,,,DckOLZKJdAw
,,543,,,bw9tmAOXujI
,,638,,,qtuclP6GjNY
,,543,,,YZeIPjdeWIM
,,720,,,JhISo6weqQE
,,182,,,vUs5-HHpRpc
,,543,,,CPvYYef1mSw
,,543,,,JBw6LWLdXr4
,,720,,,lXvYHgLi5vE
,,543,,,o7GlP1wb0KM
,,974,,,PklcPM5wdX4
,,974,,,MBLMcYL1wqY
,,543,,,nO_5LXTkdCk
,,543,,,GCqGOPiDRxQ
,,974,,,6SYe2-Dc1o4
,,543,,,2Y-Z7_O8wyE
,,543,,,nWfQ3BxuEIY
,,543,,,8csCZ75n7WU
,,731,,,7_1KuKbLgUw
,,543,,,BqlbbzjsqsA
,,543,,,My_bpMc1LwQ
,,182,,,jBAN7IIR9AU
,,543,,,uMoXYLeC9bk
,,543,,,ppb7G_McEOk
,,738,,,eW4Z11oXtSw
,,543,,,lMKgEBSJTsQ
,,974,,,_4uMNdm7dy4
,,974,,,Q_-Ufxknh1o
,,543,,,CbGjqBZdr68
,,974,,,0lG5AyEfrzs
,,974,,,9SdTw1ckSj4
,,974,,,WCyIbKsXnds
,,974,,,nr0wbdIcjo4
,,182,,,_vXlDToEiio
,,543,,,nuQ9GryhRvw
,,543,,,ABlj0lWBwT8
,,543,,,P7DTt4xesZs
,,543,,,m9NxxxyYqYM
,,543,,,g1zR284wanc
,,68,,,sVV1n3eH6E4
,,543,,,OWJINww91J8
,,543,,,pQAFEeMqfFs
,,543,,,-NDtBGCsxKk
,,974,,,4L3UI0zZCnk
,,543,,,86Q3qXEbfug
,,974,,,l_5oOB1m0v0
,,974,,,9U062IIWRuY
,,974,,,W8p8Myf5luM
,,974,,,ABt2oJVdgUE
,,543,,,ixzjWC0qaT4
,,182,,,tWjipaCRCGw
,,182,,,byi1yAjIAE8
,,543,,,BDT97CJX1pU
,,543,,,x8h3A36K20c
,,543,,,BkiPjMIuM8E
,,543,,,EhLNiK2vgg0
,,543,,,7aE67wUQsBE
,,543,,,VRiAO9utLug
,,543,,,H5BXx2mwFXw
,,543,,,YdQKJ6GTvkw
,,543,,,HqH3HmKeSGM
,,543,,,usjGxBRbNxs
,,974,,,fDELMX7NQEM
,,974,,,8B4AouTQjI8
,,974,,,QEBL5dzmPJ4
,,182,,,4ic-6-OsI94
,,543,,,s8FYpENscSY
,,543,,,70mchvSP3yE
,,731,,,eLaELulIQF4
,,543,,,dilSa5LWJVU
,,543,,,15XzDxcYyFQ
,,543,,,5hDNdJhSCno
,,543,,,GLr5aQGmuw0
,,543,,,Dsl-4JwhRlc
,,731,,,i6xnOEmUGaA
,,543,,,ihyoObLUB6k
,,974,,,0MvDLzvYm78
,,974,,,lBGauKs6KMw
,,974,,,6A5XC7nL0e0
,,974,,,XV2lXlMK5Fo
,,68,,,NY47QArfEAw
,,543,,,WGRHEb9P3pg
,,543,,,cW5m4NZOIGg
,,543,,,QJWWn-lXdU8
,,543,,,YuTUvWIR8ek
,,543,,,TxVgSlAUJdw
,,68,,,-upyOVShLl0
,,543,,,bv0km6ouOHM
,,974,,,3qG8Fxl_Mac
,,974,,,yDGu5_UZRvY
,,974,,,brO1a-H3RXw
,,974,,,Rll5crVGd6E
,,974,,,bdvSorU3xP0
,,182,,,MDjulHU5n3Q
,,543,,,ZhsCGXkqIyk
,,543,,,RQACuIqzzcA
,,543,,,Ow3FV1AMg1c
,,543,,,ULIsQ2IycUQ
,,543,,,EPCQxrwVkLg
,,543,,,fPbd5rWq95E
,,543,,,WvnMF0Qm_SQ
,,543,,,RfFG7cSbHYc
,,974,,,1h_LqmdY-UI
,,543,,,kUbUySXJS4I
,,974,,,-Dwp9124Olg
,,974,,,pQNADwOKbIs
,,974,,,sNXuI7qhB-U
,,68,,,LysYAX6dGO4
,,182,,,zfyttMp5xAM
,,543,,,ZV-7d19QyIc
,,543,,,_fRqfphfqrA
,,543,,,QEHYttqDgCM
,,543,,,T21UuqlDqJ0
,,543,,,pwmbPcOkm1s
,,543,,,3U5fTKuUNuA
,,182,,,vymSoyoK2Vo
,,543,,,LHWMZeyKrFA
,,543,,,Gl5kVca1nFA
,,543,,,Hb2zAtDtUl8
,,974,,,TBnBneeS6S0
,,974,,,VKTB5jPMM9k
,,543,,,9iKoMD1nk7A
,,543,,,Wv48LoD7NfE
,,543,,,2OORXS1EtJw
,,543,,,_LLatVbj20U
,,543,,,69tM4TDs_DA
,,543,,,73sxEeJuhH8
,,543,,,GUi0Q-PC-4E
,,543,,,ONS-sxGRO2o
,,543,,,00gnTN83yps
,,543,,,BDRj7aLjacc
,,543,,,B5JRtL3VDsw
,,720,,,8X7Z4bw_U34
,,974,,,t9uDii-fG8g
,,68,,,G5QenOMDuj4
,,543,,,D3FXBk4b_FM
,,543,,,UejqDqgZwqw
,,638,,,f2JFqexhuYo
,,543,,,RAhVPKFDPzc
,,182,,,oeKOS2ibNWs
,,543,,,uWgQcj-dycY
,,543,,,-yO_oId6Bx4
,,543,,,9WdSr4hjxpw
,,543,,,RfI3rxi7L0o
,,974,,,76F2ddbom5o
,,543,,,F262gS2_TnE
,,974,,,PrOw3a8FLBE
,,974,,,aMiidgN7M7w
,,638,,,HZTO0zBcR8E
,,543,,,Gnt0pRavs74
,,543,,,5KROKqoltXM
,,974,,,sDXGRzX63bw
,,182,,,yfq3r9mJHnI
,,543,,,OGlZULqXzxM
,,543,,,VjjydM6JjLg
,,720,,,MFaY1gft4dc
,,638,,,R5H9jkLpSTY
,,543,,,TyUZU9yRMZw
,,720,,,iRpJk6qxq1M
,,68,,,XnaYJKQZZ-E
,,543,,,7ch59cxet0Q
,,543,,,4CRdqD5JEeo
,,543,,,GWNFqOJpq3U
,,543,,,NS1ggSQpVZY
,,543,,,cg1aD5TPIow
,,974,,,geBj-CZjin0
,,974,,,XmQJ1PF_Wig
,,861,,,fqZH5FJQQxs
,,974,,,I7X3rSsIuHw
,,974,,,oGz5N4xbNTk
,,543,,,Y0bEc3Kh4Nc
,,543,,,oT0_0t5EWSE
,,543,,,k_Fc_qfHgJQ
,,638,,,tHcLSxZMUKI
,,182,,,0R_zAS8zMVg
,,543,,,HLzlEaDIC54
,,543,,,AzbJJ49TjkU
,,543,,,HQD6Pw0KZUU
,,543,,,YljFtx3ZKYA
,,543,,,tgsy-td_68Q
,,974,,,jgjU8U63NDQ
,,974,,,HI-4Z-JHZCA
,,974,,,p7Pkxg3p4hI
,,720,,,Mz-Iw5JzdDQ
,,974,,,NgR6EDtEtYU
,,543,,,TbZGhOIbp9s
,,543,,,uLN03hhB3lo
,,543,,,-15ucz_WIpA
,,543,,,GuCa_98W3qE
,,543,,,7Ucfn_5GGNg
,,543,,,2UBQSx5r8qk
,,638,,,D4H2le5Y1JU
,,68,,,BvdTo4VEs74
,,543,,,_XJqdIS5vNY
,,543,,,2yUxzZtmmyY
,,974,,,5z2Bd27WSME
,,974,,,z-u8FVAcKOM
,,974,,,r6RHpls0w0k
,,974,,,tK6URpyX8Jc
,,974,,,dI4IwtV-7EI
,,974,,,ozgJfQMPyoM
,,182,,,rbwMOtRWIC8
,,68,,,8RbSvQM9mo4
,,543,,,ZwxlrQbJIzw
,,68,,,o1MouctGMiw
,,543,,,rwrvPkuYV9M
,,543,,,L7K38E8IK40
,,974,,,oN7oc7tsbxE
,,974,,,G6VgFdXM71c
,,974,,,6qyEKwGJKV0
,,543,,,WKEao1kBlMs
,,543,,,rPZL3gbqutQ
,,182,,,YFCpvobTWC4
,,543,,,AlvvB6i04Fw
,,543,,,ejR5-VuZ428
,,543,,,QpS-xKgRA28
,,543,,,vy5COgNGuXw
,,543,,,pWf9Txl2CnA
,,720,,,8PlrZ-unFi4
,,974,,,sl3zJh4bJqE
,,974,,,PjQY7mzEFT0
,,974,,,LtxD_8w8-O0
,,974,,,9ca6jzBQg9w
,,543,,,fzLtJN4VyqQ
,,543,,,UVtKTzNui8o
,,182,,,9yIiqE9xywk
,,543,,,YxJ8QwaJYoA
,,543,,,xSoJcRPMaX0
,,543,,,igRjxrKbwTk
,,974,,,1_nVDXRdgqw
,,861,,,LwNaKwaF0QQ
,,543,,,ZyIFSi2PE-U
,,543,,,LdSghJy6dmo
,,543,,,ztGEZldcX-o
,,638,,,7wPLF8ej7kk
,,543,,,jnrBh1X28VY
,,731,,,FuOooeb8O0o
,,638,,,ZEBajKIDFTY
,,543,,,TwZwPPJueto
,,974,,,T1x3e8RKXYk
,,720,,,bjHefDAmRK8
,,543,,,uW3SU3ZvJjU
,,974,,,FGNWI1U8DEM
,,974,,,l_s_O4qwOvs
,,974,,,RfOQgbC9KB0
,,974,,,3yE8MNyj_9I
